id,value,isAnomaly
111,0.60325339,1
111,0.60325339,1
111,0.60618973,1
111,0.6076579,1
111,0.61059424,1
111,0.60912607,1
111,0.61206241,1
111,0.61499875,1
111,0.61499875,1
111,0.61646692,1
111,0.61646692,1
111,0.62087143,1
111,0.62233959,1
111,0.62233959,1
111,0.62233959,1
111,0.62380776,1
111,0.62527593,1
111,0.62380776,1
111,0.62380776,1
111,0.62380776,1
111,0.62527593,1
111,0.6267441,1
111,0.62380776,1
111,0.62527593,1
111,0.62380776,1
111,0.61940326,1
111,0.61059424,1
111,0.59150804,1
111,0.53718577,1
111,0.51222689,1
111,0.48579985,1
111,0.46377731,1
111,0.44175477,1
111,0.41973223,1
111,0.39330518,1
111,0.38596433,1
111,0.38302799,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38009165,1
111,0.38155982,1
111,0.38155982,1
111,0.38155982,1
111,0.38155982,1
111,-1.2950896,1
111,-1.3215166,1
111,-1.3215166,1
111,-1.3215166,1
111,-1.3215166,1
111,-1.3215166,1
111,-1.3215166,1
111,-1.3215166,1
111,-1.3215166,1
111,-1.3215166,1
112,1.1866306,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1866306,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1866306,1
112,1.1659343,1
112,1.1659343,1
112,1.1866306,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,-0.77951349,1
112,-0.2000184,1
112,0.089729151,1
112,0.21390667,1
112,0.29669169,1
112,0.33808419,1
112,0.3794767,1
112,0.40017295,1
112,0.40017295,1
112,0.44156546,1
112,0.44156546,1
112,0.44156546,1
112,0.46226171,1
112,0.46226171,1
112,1.1866306,1
112,1.1866306,1
112,1.1866306,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1866306,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1866306,1
112,1.1659343,1
112,1.1659343,1
112,0.64852799,1
112,-0.75881724,1
112,-0.90369101,1
112,-0.92438727,1
112,-0.92438727,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.96577977,1
112,-0.96577977,1
112,-0.96577977,1
112,-0.98647603,1
112,-0.98647603,1
112,-0.98647603,1
112,-0.98647603,1
112,-0.98647603,1
112,-1.0071723,1
112,-1.0071723,1
112,-1.0071723,1
112,-1.0071723,1
112,-1.0071723,1
112,-1.0071723,1
112,-1.0071723,1
112,-1.0071723,1
112,-1.0071723,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0485648,1
112,-1.0485648,1
112,-1.0485648,1
112,-1.0485648,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0485648,1
112,-1.0485648,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0485648,1
112,-1.0278685,1
112,-1.0485648,1
112,-1.0485648,1
112,-1.0485648,1
112,-1.0485648,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0278685,1
112,-1.0071723,1
112,-0.98647603,1
112,-0.94508352,1
112,-0.92438727,1
112,-0.92438727,1
112,-0.90369101,1
112,-0.90369101,1
112,-0.90369101,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.92438727,1
112,-0.92438727,1
112,-0.94508352,1
112,-0.94508352,1
112,-0.94508352,1
112,1.0624531,1
112,1.1866306,1
112,1.1866306,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1659343,1
112,1.1866306,1
112,1.1659343,1
112,1.1452381,1
112,1.1245418,1
112,1.1038456,1
112,1.0831493,1
112,1.0624531,1
112,1.0417568,1
112,1.0210606,1
112,1.0003643,1
112,0.97966805,1
112,0.9589718,1
112,0.93827554,1
112,0.91757929,1
112,0.89688304,1
112,0.87618678,1
112,0.85549053,1
112,0.83479428,1
112,0.81409802,1
112,0.79340177,1
112,0.77270551,1
112,0.75200926,1
112,0.73131301,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1193433,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,1.0739658,1
113,1.0487139,1
113,1.0414991,1
113,1.0414991,1
113,1.0414991,1
113,1.0487139,1
113,1.0451065,1
113,1.0451065,1
113,1.0451065,1
113,1.0451065,1
113,1.0487139,1
113,1.0487139,1
113,1.0451065,1
113,-1.1193433,1
113,-1.1193433,1
113,-1.1193433,1
113,-1.1193433,1
113,-1.1193433,1
113,-1.1193433,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1193433,1
113,-1.1229507,1
113,-1.1229507,1
113,0.850306,1
113,0.86473567,1
113,0.84669859,1
113,0.850306,1
113,0.85391342,1
113,0.85391342,1
113,0.850306,1
113,0.850306,1
113,0.850306,1
113,0.85391342,1
113,0.85752084,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85752084,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85752084,1
113,0.85752084,1
113,0.86112825,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85752084,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85752084,1
113,0.85752084,1
113,0.85752084,1
113,0.85752084,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.850306,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85752084,1
113,0.850306,1
113,0.850306,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.850306,1
113,0.85391342,1
113,0.85391342,1
113,0.85391342,1
113,0.850306,1
113,0.85391342,1
113,0.85391342,1
113,-1.0327653,1
113,-1.1193433,1
113,-1.1193433,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
113,-1.1229507,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.154792,1
114,-1.154792,1
114,-1.1512162,1
114,-1.154792,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,1.0300603,1
114,1.0193327,1
114,1.0157568,1
114,1.0193327,1
114,1.0229086,1
114,1.0193327,1
114,1.0193327,1
114,1.0229086,1
114,1.0229086,1
114,1.0229086,1
114,1.0193327,1
114,1.0193327,1
114,1.0193327,1
114,-1.1440644,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.154792,1
114,-1.154792,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,0.59738085,1
114,0.84053954,1
114,0.81908436,1
114,0.82623609,1
114,0.83338781,1
114,0.83338781,1
114,0.82981195,1
114,0.82981195,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83696368,1
114,0.83338781,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83696368,1
114,0.83338781,1
114,0.83338781,1
114,0.83338781,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83338781,1
114,0.83696368,1
114,0.83696368,1
114,0.83338781,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83338781,1
114,0.83696368,1
114,0.83338781,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83338781,1
114,0.83696368,1
114,0.83338781,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,0.83696368,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
114,-1.1512162,1
115,0.6032281,-1
115,0.73785811,-1
115,0.70630571,-1
115,0.68488713,-1
115,0.68283732,-1
115,0.70158225,-1
115,0.66839914,-1
115,0.7109591,-1
115,0.66872552,-1
115,0.68023344,-1
115,0.70179904,-1
115,0.67860623,-1
115,0.66958458,-1
115,0.68533635,-1
115,0.69739036,-1
115,0.68407959,-1
115,0.58937386,-1
115,-0.28394157,-1
115,-0.28609169,-1
115,-0.35659967,-1
115,-0.33861374,-1
115,-0.33955927,-1
115,-0.34336003,-1
115,-0.37944038,-1
115,-0.31045145,-1
115,-0.46251474,-1
115,0.48080103,-1
115,0.78873224,-1
115,0.67438353,-1
115,0.7403386,-1
115,0.69344227,-1
115,0.73742677,-1
115,0.66698277,-1
115,0.73505705,-1
115,0.67510767,-1
115,0.77992917,-1
115,0.5844046,-1
115,0.79003225,-1
115,0.4479526,-1
115,1.4092599,-1
115,10.295351,-1
115,0.16633094,-1
115,-0.21333824,-1
115,-0.3593459,-1
115,-0.15924554,-1
115,-0.27275694,-1
115,-0.24193416,-1
115,-0.30634882,-1
115,-0.27406623,-1
115,-0.27030525,-1
115,-0.29301788,-1
115,-0.30669962,-1
115,-0.35242408,-1
115,-0.30100755,-1
115,-0.32257074,-1
115,-0.3609456,-1
115,-0.29899424,-1
115,-0.32323244,-1
115,-0.31112506,-1
115,-0.28993981,-1
115,-0.30709956,-1
115,-0.32149367,-1
115,-0.28526168,-1
115,-0.30824125,-1
115,-0.3190207,-1
115,-0.31025269,-1
115,-0.32161519,-1
115,-0.29711884,-1
115,-0.29469487,-1
115,-0.29249086,-1
115,-0.26327744,-1
115,-0.3016452,-1
115,-0.28809827,-1
115,-0.27125786,-1
115,-0.27742928,-1
115,-0.27367812,-1
115,-0.27654368,-1
115,-0.27414993,-1
115,-0.27628587,-1
115,-0.27395799,-1
115,-0.27725382,-1
115,-0.2713202,-1
115,-0.30528173,-1
115,-0.27894308,-1
115,-0.2750008,-1
115,-0.27351453,-1
115,-0.31070442,-1
115,-0.2649749,-1
115,-0.30915555,-1
115,-0.24508036,-1
115,-0.29399656,-1
115,-0.27165315,-1
115,-0.28582417,-1
115,-0.28432321,-1
115,-0.2861383,-1
115,-0.32317325,-1
115,-0.27892109,-1
115,-0.32074934,-1
115,-0.31058498,-1
115,-0.32083139,-1
115,-0.30075801,-1
115,-0.27449092,-1
115,-0.27332126,-1
115,-0.2805868,-1
115,-0.26715148,-1
115,-0.28450426,-1
115,0.6544063,-1
115,0.71321766,-1
115,0.68992669,-1
115,0.68767936,-1
115,0.68222884,-1
115,0.70455649,-1
115,0.63258769,-1
115,0.59256639,-1
115,0.53399126,-1
115,0.4866126,-1
115,0.43240774,-1
115,0.38192547,-1
115,0.32977799,-1
115,0.2785889,-1
115,0.22675484,-1
115,0.17523765,-1
115,0.12371957,-1
115,0.072098841,-1
115,0.020567111,-1
115,-0.030973206,-1
115,-0.082581262,-1
115,-0.13409987,-1
115,-0.18563504,-1
115,-0.23729992,-1
115,-0.28877934,-1
115,-0.3402813,-1
115,-0.39204136,-1
115,-0.44348685,-1
115,-0.49492838,-1
115,-0.54664496,-1
115,-0.59823664,-1
115,-0.6495929,-1
115,-0.70123297,-1
115,-0.75304096,-1
115,-0.80429099,-1
115,-0.85582317,-1
115,-0.90786201,-1
115,-0.96020948,-1
115,-1.0097024,-1
115,-1.0654413,-1
115,-1.1098417,-1
115,-1.1729997,-1
115,-1.2063486,-1
115,-1.2864949,-1
115,-1.2922273,-1
115,-1.4257524,-1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,1.0065108,1
116,0.99215269,1
116,0.99574222,1
116,0.99574222,1
116,0.99574222,1
116,0.99574222,1
116,0.99574222,1
116,0.99574222,1
116,0.99574222,1
116,0.99933176,1
116,0.99933176,1
116,0.99933176,1
116,0.99933176,1
116,-1.1759275,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1866961,1
116,-1.1866961,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,0.74806419,1
116,0.81626538,1
116,0.79472816,1
116,0.80190724,1
116,0.80908631,1
116,0.80908631,1
116,0.80549677,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81626538,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81626538,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.80908631,1
116,0.81267585,1
116,0.80908631,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,0.81267585,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
116,-1.1831066,1
117,-1.6723539,1
117,-1.6766809,1
117,-1.6766809,1
117,-1.6766809,1
117,-1.1963875,1
117,0.041125168,1
117,0.83872948,1
117,1.3565232,1
117,1.5497945,1
117,1.5916218,1
117,1.6377761,1
117,1.7026806,1
117,1.7387387,1
117,1.7719121,1
117,1.8541245,1
117,1.8079702,1
117,1.784893,1
117,1.780566,1
117,1.784893,1
117,1.780566,1
117,1.780566,1
117,1.780566,1
117,1.780566,1
117,1.7762391,1
117,1.7762391,1
117,1.7762391,1
117,1.780566,1
117,1.7762391,1
117,-1.0723478,1
117,-1.5151408,1
117,-1.5973531,1
117,-1.6261996,1
117,-1.6435075,1
117,-1.6536037,1
117,-1.6579307,1
117,-1.6622577,1
117,-1.6665846,1
117,-0.77667166,1
117,-0.51849594,1
117,-0.042529534,1
117,0.05410607,1
117,0.25314657,1
117,0.28920463,1
117,0.31805108,1
117,0.31805108,1
117,0.31805108,1
117,0.31805108,1
117,0.32237805,1
117,0.32237805,1
117,0.32237805,1
117,0.32237805,1
117,0.32237805,1
117,0.32670501,1
117,0.32237805,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.32237805,1
117,0.32670501,1
117,0.32670501,1
117,0.33103198,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.33103198,1
117,0.33535895,1
117,0.33103198,1
117,0.33103198,1
117,0.33535895,1
117,0.33103198,1
117,0.33535895,1
117,0.33535895,1
117,0.33103198,1
117,0.33103198,1
117,0.33103198,1
117,0.33103198,1
117,0.32670501,1
117,0.33103198,1
117,0.33103198,1
117,0.33103198,1
117,0.33103198,1
117,0.32670501,1
117,0.33103198,1
117,0.33103198,1
117,0.33535895,1
117,0.33535895,1
117,0.33103198,1
117,0.33103198,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.33103198,1
117,0.33535895,1
117,0.34112824,1
117,0.33103198,1
117,0.33103198,1
117,0.33103198,1
117,0.33103198,1
117,0.33103198,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.32237805,1
117,0.32670501,1
117,0.33103198,1
117,0.33103198,1
117,0.33103198,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.32670501,1
117,0.31805108,1
117,-0.98003913,1
117,-1.0997519,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
117,-1.1127328,1
118,-1.5430746,1
118,-1.5927424,1
118,-1.6012569,1
118,-1.6069333,1
118,-1.6069333,1
118,-1.6111905,1
118,-1.6111905,1
118,-1.6111905,1
118,-1.6111905,1
118,-1.6111905,1
118,-0.73845492,1
118,-0.90306846,1
118,0.6181877,1
118,1.0680368,1
118,1.5448484,1
118,1.6356697,1
118,1.7761588,1
118,1.7860924,1
118,1.7903496,1
118,1.8499511,1
118,1.7761588,1
118,1.7860924,1
118,1.7818351,1
118,1.7860924,1
118,1.7860924,1
118,1.7860924,1
118,1.7860924,1
118,1.7860924,1
118,1.7860924,1
118,1.7946069,1
118,1.7860924,1
118,1.7903496,1
118,1.6768231,1
118,-1.2564199,1
118,-1.4976639,1
118,-1.5473318,1
118,-1.5700371,1
118,-1.5842279,1
118,-1.5927424,1
118,-1.5969997,1
118,-1.6012569,1
118,-1.6012569,1
118,-0.75264575,1
118,-0.50288727,1
118,0.087450943,1
118,0.17827221,1
118,0.23787366,1
118,0.30598961,1
118,0.35140024,1
118,0.34572391,1
118,0.35565749,1
118,0.35140024,1
118,0.35140024,1
118,0.35565749,1
118,0.35140024,1
118,0.35565749,1
118,0.35140024,1
118,0.35565749,1
118,0.35140024,1
118,0.35565749,1
118,0.35565749,1
118,0.35565749,1
118,0.35565749,1
118,0.35565749,1
118,0.35565749,1
118,0.35565749,1
118,0.36417198,1
118,0.35991473,1
118,0.35991473,1
118,0.35140024,1
118,0.35140024,1
118,0.35140024,1
118,0.34572391,1
118,0.35140024,1
118,0.35140024,1
118,0.35140024,1
118,0.35565749,1
118,0.35140024,1
118,0.35991473,1
118,0.35565749,1
118,0.35991473,1
118,0.35991473,1
118,0.35565749,1
118,0.35565749,1
118,0.35565749,1
118,0.35565749,1
118,0.35991473,1
118,0.35991473,1
118,0.35565749,1
118,0.35991473,1
118,0.35565749,1
118,0.35991473,1
118,0.35991473,1
118,0.35991473,1
118,0.36417198,1
118,0.35991473,1
118,0.35991473,1
118,0.35565749,1
118,0.35565749,1
118,0.35565749,1
118,0.35140024,1
118,0.35565749,1
118,0.35991473,1
118,0.35565749,1
118,0.35991473,1
118,0.35991473,1
118,0.35991473,1
118,0.35991473,1
118,0.35140024,1
118,0.35565749,1
118,0.35140024,1
118,0.35565749,1
118,0.35565749,1
118,0.35140024,1
118,0.35565749,1
118,0.35140024,1
118,0.35140024,1
118,0.35565749,1
118,0.35140024,1
118,0.35140024,1
118,0.35140024,1
118,0.35565749,1
118,0.35991473,1
118,-0.23468073,1
118,-1.0066615,1
118,-1.0520721,1
118,-1.0563293,1
118,-1.0563293,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
118,-1.0620057,1
119,-1.1496539,1
119,-1.1474992,1
119,-1.1496539,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,0.60859359,1
119,0.92749141,1
119,0.83268395,1
119,0.52240499,1
119,0.33279006,1
119,0.16472229,1
119,0.069914832,1
119,-0.0011907636,1
119,-0.072296359,1
119,-0.11539066,1
119,-0.15633024,1
119,-0.18434154,1
119,-0.21235284,1
119,-0.24036413,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1496539,1
119,-1.1474992,1
119,-1.1496539,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,-1.1496539,1
119,0.29831462,1
119,0.72710291,1
119,0.86069524,1
119,0.89301597,1
119,0.91456312,1
119,0.93395555,1
119,0.94903856,1
119,0.96412156,1
119,0.97058571,1
119,0.97274042,1
119,0.97274042,1
119,0.97058571,1
119,0.96627628,1
119,0.96627628,1
119,0.96412156,1
119,0.95981213,1
119,0.95765742,1
119,0.95119327,1
119,0.95334799,1
119,0.94688384,1
119,0.94688384,1
119,0.9404197,1
119,0.9404197,1
119,0.93826498,1
119,0.93826498,1
119,0.93395555,1
119,0.93180084,1
119,0.92964612,1
119,0.92749141,1
119,0.92533669,1
119,0.92318198,1
119,0.91671783,1
119,0.91887255,1
119,0.91887255,1
119,0.91671783,1
119,0.92102726,1
119,0.91887255,1
119,0.91887255,1
119,0.91887255,1
119,0.91456312,1
119,0.91887255,1
119,0.92102726,1
119,0.91025369,1
119,0.91025369,1
119,0.91025369,1
119,0.91887255,1
119,0.92102726,1
119,0.92318198,1
119,0.90378954,1
119,0.91887255,1
119,0.92102726,1
119,0.92318198,1
119,0.93826498,1
119,0.96196685,1
119,1.0072159,1
119,1.0158347,1
119,1.0158347,1
119,0.99644229,1
119,0.98566871,1
119,0.97704985,1
119,0.96843099,1
119,0.96412156,1
119,0.96196685,1
119,0.9555027,1
119,0.95334799,1
119,0.95119327,1
119,0.94903856,1
119,0.94903856,1
119,0.95119327,1
119,0.95119327,1
119,0.95119327,1
119,0.94688384,1
119,0.94472913,1
119,0.94688384,1
119,0.94688384,1
119,-1.1130237,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
119,-1.1474992,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,0.66875437,1
120,0.99251085,1
120,0.72197462,1
120,0.51131115,1
120,0.3472154,1
120,0.19864222,1
120,0.10994182,1
120,0.034546474,1
120,-0.016456259,1
120,-0.056371442,1
120,-0.10072164,1
120,-0.12954928,1
120,-0.15837691,1
120,-0.99659574,1
120,-1.1274288,1
120,-1.1274288,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
120,-1.1296463,1
